Id	OrderNumber	Status	WarehouseId	CommentId	PartId	ReportedQuantity	PlannedQuantity	RestQuantity	InitialFinishDate	StartDate	FinishDate	OrderTypeId	OrderQuantityId	Priority	CustomerOrderId	ProjectId	CategoryString	VariantCode	CustomerId	ClearedStatus	OnPriorityPlan	PartConfigurationId
939053239266790209	600865-10	6	1	NULL	825083409213882200	250.000000	250.000000	0.000000	2022-12-01 23:00:00	2022-11-30 23:00:00	2022-12-01 23:00:00	7.605434874671835e17	NULL	9	939051350554986379	NULL	NULL	NULL	825047292139815491	0	0	NULL
939053239266792454	600865-70	6	1	NULL	825083413508849567	250.000000	250.000000	0.000000	2022-12-04 23:00:00	2022-12-04 23:00:00	2022-12-04 23:00:00	7.605434874671835e17	NULL	9	939051350554986379	NULL	NULL	NULL	825047292139815491	0	0	NULL
939053239266792492	600865-50	6	1	NULL	938319929389596996	6.000000	6.000000	0.000000	2022-11-28 23:00:00	2022-12-28 23:00:00	2022-12-28 23:00:00	7.605434874671835e17	NULL	9	939051350554986379	NULL	NULL	NULL	825047292139815491	0	0	NULL
939053239266792500	600865-40	6	1	NULL	885189054905658240	25.000000	25.000000	0.000000	2022-11-17 23:00:00	2022-11-17 23:00:00	2022-11-17 23:00:00	7.605434874671835e17	NULL	9	939051350554986379	NULL	NULL	NULL	825047292139815491	0	0	NULL
939053239266792666	600865-30	6	1	NULL	938319641626802641	6.000000	6.000000	0.000000	2022-11-02 23:00:00	2022-12-27 23:00:00	2022-12-27 23:00:00	7.605434874671835e17	NULL	9	939051350554986379	NULL	NULL	NULL	825047292139815491	0	0	NULL
939053239266792674	600865-20	6	1	NULL	885188921761677799	25.000000	25.000000	0.000000	2022-10-24 22:00:00	2022-10-24 22:00:00	2022-10-24 22:00:00	7.605434874671835e17	NULL	9	939051350554986379	NULL	NULL	NULL	825047292139815491	0	0	NULL
939058626227849553	600865-60	6	1	NULL	825083417803816589	4.000000	4.000000	0.000000	2022-12-04 23:00:00	2023-04-27 22:00:00	2023-04-27 22:00:00	7.605434874671835e17	NULL	9	939051350554986379	NULL	NULL	NULL	825047292139815491	0	0	NULL
939059085789301899	600866-10	6	1	NULL	825083410287624057	3.000000	3.000000	0.000000	2022-10-25 22:00:00	2022-10-25 22:00:00	2022-10-25 22:00:00	7.605434874671835e17	NULL	9	939058874262171035	NULL	NULL	NULL	825047292139815491	0	0	NULL
939130852545143827	600867-10	6	1	NULL	825083185875552284	1.000000	1.000000	0.000000	2022-11-23 23:00:00	2022-12-07 23:00:00	2022-12-07 23:00:00	7.605434874671835e17	NULL	9	939129834637937323	NULL	NULL	NULL	825047294287298677	0	0	NULL
939131957425473097	600868-10	6	1	NULL	825083301839672377	1000.000000	1000.000000	0.000000	2022-11-16 23:00:00	2022-12-26 23:00:00	2022-12-28 23:00:00	7.605434874671835e17	NULL	9	939131654630292924	NULL	NULL	NULL	825047294287298677	0	0	NULL
939132815345214380	600869-10	6	1	NULL	825083113934862598	0.000000	1.000000	0.000000	2022-10-26 22:00:00	2022-12-26 23:00:00	2022-12-27 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	825047294287298677	0	0	NULL
939689030781117752	600830-20	6	1	NULL	825083412435107720	80.000000	80.000000	0.000000	2022-10-26 22:00:00	2022-10-26 22:00:00	2022-10-26 22:00:00	7.605434874671835e17	NULL	9	936068189415551189	NULL	NULL	NULL	825047292139815491	0	0	NULL
939703176263062647	1857	6	1	NULL	825083219161546815	16.000000	16.000000	0.000000	2022-10-16 22:00:00	2022-10-12 22:00:00	2022-10-18 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703177336804631	1861	6	1	NULL	825083243857610358	2000.000000	2000.000000	0.000000	2022-11-07 23:00:00	2022-11-01 23:00:00	2022-11-07 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703177336804645	1859	6	1	NULL	825083240636385222	519.000000	497.000000	0.000000	2022-10-16 22:00:00	2022-10-16 22:00:00	2022-10-16 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703177336804652	1860	6	1	NULL	825083241710127082	479.000000	457.000000	0.000000	2022-10-16 22:00:00	2022-10-16 22:00:00	2022-10-16 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703177336804665	1858	6	1	NULL	825083220235288727	519.000000	519.000000	0.000000	2022-10-16 22:00:00	2022-10-16 22:00:00	2022-10-16 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703178410546512	1865	6	1	NULL	825083411361365962	50.000000	50.000000	0.000000	2022-11-10 23:00:00	2022-12-06 23:00:00	2022-12-07 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703178410546529	1863	6	1	NULL	825083286807285968	20.000000	20.000000	0.000000	2022-10-11 22:00:00	2022-10-11 22:00:00	2022-10-11 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703178410546536	1864	6	1	NULL	825083288954770301	110.000000	100.000000	0.000000	2022-10-11 22:00:00	2022-10-11 22:00:00	2022-10-11 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939703178410546545	1862	6	1	NULL	825083285733544134	20.000000	20.000000	0.000000	2022-10-11 22:00:00	2022-10-11 22:00:00	2022-10-11 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
939774448022189309	600818-10	6	1	NULL	825083113934862598	2.000000	2.000000	0.000000	2022-10-26 22:00:00	2022-11-03 23:00:00	2022-11-06 23:00:00	7.605434874671835e17	NULL	9	935711266874176728	NULL	NULL	NULL	825047294287298677	0	0	NULL
939800478732009208	600872-10	6	1	NULL	825083017298071626	1.000000	1.000000	0.000000	2022-11-28 23:00:00	2022-11-30 23:00:00	2022-12-01 23:00:00	7.605434874671835e17	NULL	9	939800178084343986	NULL	NULL	NULL	825047294287298677	0	0	NULL
939801032782797868	600873-10	6	1	NULL	825083014076846359	5.000000	5.000000	0.000000	2022-10-06 22:00:00	2022-12-06 23:00:00	2022-12-06 23:00:00	7.605434874671835e17	NULL	9	939800689185397927	NULL	NULL	NULL	825047294287298677	0	0	NULL
939801033856539723	600873-20	6	1	NULL	825083014076846359	2.000000	2.000000	0.000000	2022-10-06 22:00:00	2022-12-06 23:00:00	2022-12-06 23:00:00	7.605434874671835e17	NULL	9	939800689185397927	NULL	NULL	NULL	825047294287298677	0	0	NULL
940823889986789565	1866	6	1	NULL	825083219161546815	2000.000000	2000.000000	0.000000	2022-10-20 22:00:00	2022-10-16 22:00:00	2022-10-20 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
940904169354226812	600875-10	6	1	NULL	825083416730074677	100.000000	100.000000	0.000000	2022-11-02 23:00:00	2022-11-22 23:00:00	2022-11-23 23:00:00	7.605434874671835e17	NULL	9	940904030841564533	NULL	NULL	NULL	825047292139815491	0	0	NULL
940904617104514076	600876-10	6	1	NULL	825083410287623974	25.000000	25.000000	0.000000	2022-11-08 23:00:00	2022-11-16 23:00:00	2022-11-16 23:00:00	7.605434874671835e17	NULL	9	940904402356194798	NULL	NULL	NULL	825047292139815491	0	0	NULL
940910068498505071	600877-10	6	1	NULL	825083409213882223	49.000000	49.000000	0.000000	2023-01-25 23:00:00	2023-03-01 23:00:00	2023-03-01 23:00:00	7.605434874671835e17	NULL	9	940909589609709429	NULL	NULL	NULL	825047292139815491	0	0	NULL
940910069572247240	600877-40	6	1	NULL	825083412435107717	100.000000	100.000000	0.000000	2023-01-25 23:00:00	2023-01-23 23:00:00	2023-01-25 23:00:00	7.605434874671835e17	NULL	9	940909589609709429	NULL	NULL	NULL	825047292139815491	0	0	NULL
940910069572247254	600877-30	6	1	NULL	825083412435107838	20.000000	20.000000	0.000000	2023-01-25 23:00:00	2023-01-25 23:00:00	2023-01-25 23:00:00	7.605434874671835e17	NULL	9	940909589609709429	NULL	NULL	NULL	825047292139815491	0	0	NULL
940910683752541693	600878-10	6	1	NULL	825083409213882200	200.000000	200.000000	0.000000	2022-12-27 23:00:00	2022-12-26 23:00:00	2022-12-27 23:00:00	7.605434874671835e17	NULL	9	940910408874676868	NULL	NULL	NULL	825047292139815491	0	0	NULL
940910684826283386	600878-30	6	1	NULL	825083412435107819	50.000000	50.000000	0.000000	2022-12-27 23:00:00	2022-12-27 23:00:00	2022-12-27 23:00:00	7.605434874671835e17	NULL	9	940910408874676868	NULL	NULL	NULL	825047292139815491	0	0	NULL
940911184116245810	600879-10	6	1	NULL	825083413508849567	200.000000	200.000000	0.000000	2023-01-24 23:00:00	2023-01-24 23:00:00	2023-01-24 23:00:00	7.605434874671835e17	NULL	9	940911033792368815	NULL	NULL	NULL	825047292139815491	0	0	NULL
940912266448002664	600880-10	6	1	NULL	825083409213882200	200.000000	200.000000	0.000000	2023-01-25 23:00:00	2023-01-24 23:00:00	2023-01-25 23:00:00	7.605434874671835e17	NULL	9	940911834803796984	NULL	NULL	NULL	825047292139815491	0	0	NULL
940912267521744873	600880-30	6	1	NULL	825083412435107819	50.000000	50.000000	0.000000	2023-01-25 23:00:00	2023-01-25 23:00:00	2023-01-25 23:00:00	7.605434874671835e17	NULL	9	940911834803796984	NULL	NULL	NULL	825047292139815491	0	0	NULL
940913263954103191	600881-10	6	1	NULL	825083198760455483	100.000000	100.000000	0.000000	2022-11-08 23:00:00	2022-11-08 23:00:00	2022-11-08 23:00:00	7.605434874671835e17	NULL	9	940912666953659208	NULL	NULL	NULL	825047294287298677	0	0	NULL
940914305484168790	600882-10	6	1	NULL	825083198760455476	0.000000	100.000000	0.000000	2022-10-09 22:00:00	2022-10-26 22:00:00	2022-10-26 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	825047294287298677	0	0	NULL
941209951225788378	1867	6	1	NULL	825083039846651876	150.000000	150.000000	0.000000	2022-10-24 22:00:00	2022-10-19 22:00:00	2022-10-24 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209953373270031	1870	6	1	NULL	825083188023036046	100.000000	100.000000	0.000000	2022-10-13 22:00:00	2022-10-10 22:00:00	2022-10-13 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209953373270049	1869	6	1	NULL	825083186949294331	100.000000	100.000000	0.000000	2022-10-17 22:00:00	2022-10-11 22:00:00	2022-10-17 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209953373270242	1868	6	1	NULL	825083186949294324	100.000000	100.000000	0.000000	2022-10-17 22:00:00	2022-10-10 22:00:00	2022-10-17 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209954447011911	1872	6	1	NULL	825083257816259378	2000.000000	2000.000000	0.000000	2022-10-30 23:00:00	2022-10-20 22:00:00	2022-10-30 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209954447011930	1871	6	1	NULL	825083188023036053	116.000000	100.000000	0.000000	2022-11-07 23:00:00	2022-11-07 23:00:00	2022-11-07 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209954447012257	1873	6	1	NULL	825083463974701851	50.000000	50.000000	0.000000	2022-10-18 22:00:00	2022-10-18 22:00:00	2022-10-18 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209954447012266	1874	6	1	NULL	825083465048443891	100.000000	100.000000	0.000000	2022-10-19 22:00:00	2022-10-19 22:00:00	2022-10-19 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941209954447012337	1876	6	1	NULL	825083416730074677	50.000000	50.000000	0.000000	2022-10-19 22:00:00	2022-10-19 22:00:00	2022-10-19 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
941258025857124010	600883-10	6	1	NULL	825083330830724550	200.000000	200.000000	0.000000	2022-11-08 23:00:00	2022-11-08 23:00:00	2022-11-08 23:00:00	7.605434874671835e17	NULL	9	941256675100105212	NULL	NULL	NULL	825047294287298677	0	0	NULL
941262176943853024	600884-10	6	1	NULL	825083317945821204	200.000000	200.000000	0.000000	2022-10-10 22:00:00	2022-11-15 23:00:00	2022-11-15 23:00:00	7.605434874671835e17	NULL	9	941261966490033857	NULL	NULL	NULL	825047294287298677	0	0	NULL
941262775017820654	600885-10	6	1	NULL	825083314724596196	1000.000000	1000.000000	0.000000	2022-11-22 23:00:00	2022-11-22 23:00:00	2022-11-22 23:00:00	7.605434874671835e17	NULL	9	941262542015863887	NULL	NULL	NULL	825047294287298677	0	0	NULL
941263204512928324	600886-10	6	1	NULL	825083316872079456	50.000000	50.000000	0.000000	2022-11-24 23:00:00	2022-11-23 23:00:00	2022-11-24 23:00:00	7.605434874671835e17	NULL	9	941263012313138119	NULL	NULL	NULL	825047294287298677	0	0	NULL
941263684475548256	600887-10	6	1	NULL	825083305060898563	500.000000	500.000000	0.000000	2022-11-29 23:00:00	2023-03-27 22:00:00	2023-04-27 22:00:00	7.605434874671835e17	NULL	9	941263497644468286	NULL	NULL	NULL	825047294287298677	0	0	NULL
941264466159771084	600888-10	6	1	NULL	825083269627419769	5.000000	5.000000	0.000000	2022-11-20 23:00:00	2022-11-20 23:00:00	2022-11-20 23:00:00	7.605434874671835e17	NULL	9	941264219198757145	NULL	NULL	NULL	825047294287298677	0	0	NULL
941266311922284660	600889-10	6	1	NULL	825083196612971875	1000.000000	1000.000000	0.000000	2022-11-17 23:00:00	2022-11-17 23:00:00	2022-11-17 23:00:00	7.605434874671835e17	NULL	9	941266092878928758	NULL	NULL	NULL	825047294287298677	0	0	NULL
941267089311299120	600890-10	6	1	NULL	825083021593039022	60.000000	60.000000	0.000000	2022-11-28 23:00:00	2022-11-15 23:00:00	2022-11-16 23:00:00	7.605434874671835e17	NULL	9	941266816580873430	NULL	NULL	NULL	825047294287298677	0	0	NULL
941267553167712130	600891-10	6	1	NULL	825083308282124211	105.000000	105.000000	0.000000	2022-10-10 22:00:00	2022-11-21 23:00:00	2022-12-26 23:00:00	7.605434874671835e17	NULL	9	941267362041664524	NULL	NULL	NULL	825047294287298677	0	0	NULL
941627245606802819	600894-10	6	1	NULL	825083022666781479	10.000000	10.000000	0.000000	2022-11-16 23:00:00	2022-11-16 23:00:00	2022-11-16 23:00:00	7.605434874671835e17	NULL	9	941626708736207148	NULL	NULL	NULL	825047294287298677	0	0	NULL
941627246680544569	600894-20	6	1	NULL	825083016224330233	10.000000	10.000000	0.000000	2022-11-16 23:00:00	2022-11-16 23:00:00	2022-11-16 23:00:00	7.605434874671835e17	NULL	9	941626708736207148	NULL	NULL	NULL	825047294287298677	0	0	NULL
941628045541186528	600895-10	6	1	NULL	825083291102254073	2.000000	2.000000	0.000000	2022-12-07 23:00:00	2022-12-06 23:00:00	2022-12-07 23:00:00	7.605434874671835e17	NULL	9	941627863005056601	NULL	NULL	NULL	825047294287298677	0	0	NULL
941657311453609690	600896-10	6	1	NULL	825083291102254073	2.000000	2.000000	0.000000	2022-10-11 22:00:00	2022-12-07 23:00:00	2022-12-08 23:00:00	7.605434874671835e17	NULL	9	941657124622482700	NULL	NULL	NULL	825047294287298677	0	0	NULL
941933624944026736	1877	6	1	NULL	825083123598539644	40.000000	40.000000	0.000000	2022-11-07 23:00:00	2022-11-02 23:00:00	2022-11-07 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
942024142440713350	600898-10	6	1	NULL	825083302913414348	50.000000	50.000000	0.000000	2022-11-23 23:00:00	2022-12-13 23:00:00	2022-12-14 23:00:00	7.605434874671835e17	NULL	9	942023536850331885	NULL	NULL	NULL	825047294287298677	0	0	NULL
942024845741621539	600899-10	6	1	NULL	825083302913414384	11.000000	11.000000	0.000000	2022-11-23 23:00:00	2022-11-23 23:00:00	2022-11-23 23:00:00	7.605434874671835e17	NULL	9	942024519324118880	NULL	NULL	NULL	825047294287298677	0	0	NULL
942024846815363402	600899-20	6	1	NULL	825083016224330131	8.000000	8.000000	0.000000	2022-11-23 23:00:00	2022-11-22 23:00:00	2022-11-23 23:00:00	7.605434874671835e17	NULL	9	942024519324118880	NULL	NULL	NULL	825047294287298677	0	0	NULL
942024846815363750	600899-30	6	1	NULL	825083018371813381	1.000000	1.000000	0.000000	2022-11-23 23:00:00	2022-11-22 23:00:00	2022-11-23 23:00:00	7.605434874671835e17	NULL	9	942024519324118880	NULL	NULL	NULL	825047294287298677	0	0	NULL
942025881902254593	600900-10	6	1	NULL	825083298618447153	400.000000	400.000000	0.000000	2022-11-08 23:00:00	2022-11-15 23:00:00	2022-11-15 23:00:00	7.605434874671835e17	NULL	9	942025690776208749	NULL	NULL	NULL	825047294287298677	0	0	NULL
942268480982917866	1878	6	1	NULL	825083038772909912	100.000000	100.000000	0.000000	2022-11-03 23:00:00	2022-11-01 23:00:00	2022-11-03 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
942322044598785376	1879	6	1	NULL	825083349084332499	133.000000	133.000000	0.000000	2022-10-20 22:00:00	2022-11-08 23:00:00	2022-11-13 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
942336984497296135	1880	6	1	NULL	825083340494401501	100.000000	100.000000	0.000000	2022-11-01 23:00:00	2022-11-07 23:00:00	2022-11-08 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
942353888414721928	600901-10	6	1	NULL	825083185875552284	2.000000	2.000000	0.000000	2022-11-30 23:00:00	2022-11-30 23:00:00	2022-11-30 23:00:00	7.605434874671835e17	NULL	9	942353651117768393	NULL	NULL	NULL	825047294287298677	0	0	NULL
942371754403839945	1881	6	1	NULL	825083149368340787	4.000000	4.000000	0.000000	2022-10-26 22:00:00	2022-10-26 22:00:00	2022-10-26 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
942371911170157139	1882	6	1	NULL	825083149368340934	4.000000	3.000000	0.000000	2022-10-26 22:00:00	2022-10-26 22:00:00	2022-10-26 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
942377457052264749	600903-20	6	1	NULL	825083425320005832	203.000000	203.000000	0.000000	2022-11-28 23:00:00	2023-02-02 23:00:00	2023-02-15 23:00:00	7.605434874671835e17	NULL	9	942377142445894362	NULL	NULL	NULL	825047292139815491	0	0	NULL
943390914713368486	1883	6	1	NULL	825083219161546815	16.000000	16.000000	0.000000	2022-10-16 22:00:00	2022-10-10 22:00:00	2022-10-16 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943468220889562019	600908-10	6	1	NULL	825083427467489466	6.000000	6.000000	0.000000	2022-11-15 23:00:00	2022-11-15 23:00:00	2022-11-15 23:00:00	7.605434874671835e17	NULL	9	943464916985294977	NULL	NULL	NULL	825047292139815491	0	0	NULL
943756695573159198	1884	6	1	NULL	825083107492407279	25.000000	25.000000	0.000000	2022-10-17 22:00:00	2022-10-16 22:00:00	2022-10-17 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943757408538643277	1885	6	1	NULL	825083162253243112	24.000000	24.000000	0.000000	2022-10-17 22:00:00	2022-10-17 22:00:00	2022-10-17 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943757635098238095	1886	6	1	NULL	825083163326984959	23.000000	23.000000	0.000000	2022-10-17 22:00:00	2022-10-17 22:00:00	2022-10-17 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943791155175892829	1889	6	1	NULL	825083059174025728	500.000000	500.000000	0.000000	2022-10-30 23:00:00	2022-10-20 22:00:00	2022-10-30 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943791155175892841	1888	6	1	NULL	825083044141618931	200.000000	200.000000	0.000000	2022-11-02 23:00:00	2022-11-02 23:00:00	2022-11-02 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943791156249632794	1892	6	1	NULL	825083127893506673	26.000000	26.000000	0.000000	2022-10-27 22:00:00	2022-12-04 23:00:00	2022-12-12 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943791157323374680	1893	6	1	NULL	825083221309030580	2000.000000	2000.000000	0.000000	2022-10-30 23:00:00	2022-10-24 22:00:00	2022-10-30 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943791157323375038	1894	6	1	NULL	825083465048443884	0.000000	200.000000	0.000000	2022-11-14 23:00:00	2023-02-02 23:00:00	2023-02-13 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943791158397116814	1895	6	1	NULL	825083335125691444	600.000000	600.000000	0.000000	2022-11-15 23:00:00	2022-10-18 22:00:00	2022-11-15 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943791158397116871	1896	6	1	NULL	825083351231815775	100.000000	100.000000	0.000000	2022-11-06 23:00:00	2022-11-07 23:00:00	2022-11-10 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943799993146147509	1897	6	1	NULL	943797586889992258	11285.000000	11285.000000	0.000000	2022-10-25 22:00:00	2022-10-24 22:00:00	2022-10-25 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943800958440151155	1898	6	1	NULL	943798328845622437	43.000000	43.000000	0.000000	2022-10-17 22:00:00	2022-10-16 22:00:00	2022-10-17 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943801288078669099	1899	6	1	NULL	943798778743244525	1387.000000	1387.000000	0.000000	2022-10-26 22:00:00	2022-10-25 22:00:00	2022-10-26 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
943803993907994218	1900	6	1	NULL	943797586889992258	100.000000	100.000000	0.000000	2022-10-17 22:00:00	2022-10-16 22:00:00	2022-10-17 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
944143135240356297	1901	6	1	NULL	825083074206412784	480.000000	500.000000	0.000000	2022-10-27 22:00:00	2022-10-18 22:00:00	2022-10-19 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
944248401672649735	600915-10	6	1	NULL	825083268553677935	2.000000	2.000000	0.000000	2022-11-22 23:00:00	2022-11-22 23:00:00	2022-11-22 23:00:00	7.605434874671835e17	NULL	9	944247893792709382	NULL	NULL	NULL	825047294287298677	0	0	NULL
944248934248362500	600916-10	6	1	NULL	825083298618447153	200.000000	200.000000	0.000000	2022-11-27 23:00:00	2022-11-27 23:00:00	2022-11-27 23:00:00	7.605434874671835e17	NULL	9	944248732384896978	NULL	NULL	NULL	825047294287298677	0	0	NULL
944501636163504490	1902	6	1	944501636163504869	825083467195927134	14.000000	14.000000	0.000000	2022-10-19 22:00:00	2022-10-10 22:00:00	2022-10-19 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
944585694024365473	600917-10	6	1	NULL	943797336708346125	100.000000	100.000000	0.000000	2022-10-19 22:00:00	2022-10-19 22:00:00	2022-10-19 22:00:00	7.605434874671835e17	NULL	9	944585491087118756	NULL	NULL	NULL	825047294287298677	0	0	NULL
944586445643651390	1905	6	1	NULL	943798328845622437	200.000000	200.000000	0.000000	2022-10-20 22:00:00	2022-10-19 22:00:00	2022-10-20 22:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
944621148983446126	600918-10	6	1	NULL	825083113934862598	1.000000	1.000000	0.000000	2022-11-16 23:00:00	2022-11-15 23:00:00	2022-11-16 23:00:00	7.605434874671835e17	NULL	9	944620222344443183	NULL	NULL	NULL	825047294287298677	0	0	NULL
944621150057188319	600918-20	6	1	NULL	825083183728069005	2.000000	2.000000	0.000000	2022-11-17 23:00:00	2022-11-17 23:00:00	2022-11-17 23:00:00	7.605434874671835e17	NULL	9	944620222344443183	NULL	NULL	NULL	825047294287298677	0	0	NULL
944623323310521753	600919-10	6	1	NULL	825083022666781446	10.000000	10.000000	0.000000	2022-11-23 23:00:00	2022-12-07 23:00:00	2022-12-08 23:00:00	7.605434874671835e17	NULL	9	944622942132135752	NULL	NULL	NULL	825047294287298677	0	0	NULL
944624083519777594	600920-10	6	1	NULL	825083015150588212	1.000000	1.000000	0.000000	2022-11-02 23:00:00	2022-11-02 23:00:00	2022-11-02 23:00:00	7.605434874671835e17	NULL	9	944623715226306448	NULL	NULL	NULL	825047294287298677	0	0	NULL
944624084593519452	600920-20	6	1	NULL	825083015150588219	1.000000	1.000000	0.000000	2022-11-02 23:00:00	2022-11-02 23:00:00	2022-11-02 23:00:00	7.605434874671835e17	NULL	9	944623715226306448	NULL	NULL	NULL	825047294287298677	0	0	NULL
944886934437395712	1906	6	1	NULL	825083220235288727	478.000000	478.000000	0.000000	2022-10-30 23:00:00	2022-10-30 23:00:00	2022-10-30 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
944886935511137944	1908	6	1	NULL	825083241710127082	478.000000	478.000000	0.000000	2022-10-30 23:00:00	2022-10-30 23:00:00	2022-10-30 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
944886935511138031	1907	6	1	NULL	825083240636385222	478.000000	478.000000	0.000000	2022-10-30 23:00:00	2022-10-30 23:00:00	2022-10-30 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
944965354631064536	600922-10	6	1	NULL	825083022666781548	20.000000	20.000000	0.000000	2022-12-14 23:00:00	2022-12-13 23:00:00	2022-12-14 23:00:00	7.605434874671835e17	NULL	9	944963445518115034	NULL	NULL	NULL	825047294287298677	0	0	NULL
946046727524937419	1909	6	1	NULL	825083456458508764	2100.000000	2100.000000	0.000000	2022-11-13 23:00:00	2022-10-24 22:00:00	2022-11-13 23:00:00	7.605434874671835e17	NULL	9	NULL	NULL	NULL	NULL	NULL	0	0	NULL
946356485922781562	600923-10	6	1	NULL	825083015150588212	1.000000	1.000000	0.000000	2022-11-09 23:00:00	2022-11-16 23:00:00	2022-11-16 23:00:00	7.605434874671835e17	NULL	9	946356266879464792	NULL	NULL	NULL	825047294287298677	0	0	NULL
946357168822552716	600924-10	6	1	946357230025837939	825083113934862681	1.000000	1.000000	0.000000	2022-11-09 23:00:00	2022-11-30 23:00:00	2022-12-01 23:00:00	7.605434874671835e17	NULL	9	946356803750340747	NULL	NULL	NULL	825047294287298677	0	0	NULL
946357169896294461	600924-20	6	1	946357263311835008	825083183728069005	3.000000	3.000000	0.000000	2022-11-09 23:00:00	2022-11-09 23:00:00	2022-11-09 23:00:00	7.605434874671835e17	NULL	9	946356803750340747	NULL	NULL	NULL	825047294287298677	0	0	NULL
